price;longitude;latitude;total_square;living_square;kitchen_square;number_of_rooms;floor_number;number_of_floors;pricePerSquare
3800000.0;43.969308;56.236871;63.3;47.1;6.4;4;4;5;60031.59557661928
3100000.0;43.925911;56.340545;52.3;28.4;10.1;2;17;18;59273.422562141495
2450000.0;43.8930643;56.31529302;44.6;27.0;8.0;1;8;19;54932.73542600896
3250000.0;43.816181;56.309399;65.6;38.4;11.0;3;2;5;49542.68292682927
2190000.0;43.83748;56.357709;46.1;30.3;5.4;2;3;5;47505.42299349241
3700000.0;43.807962;56.362636;87.0;56.0;9.0;4;7;9;42528.73563218391
6990000.0;44.017242;56.320148;90.0;15.0;49.0;3;3;7;77666.66666666667
9980000.0;44.016631;56.324995;135.0;72.0;16.0;3;2;10;73925.92592592593
3570000.0;43.9882;56.286767;45.0;17.0;10.8;1;16;18;79333.33333333333
3299000.0;43.970099;56.255352;47.7;30.0;7.2;2;3;9;69161.4255765199
5800000.0;43.985074;56.286173;90.0;44.3;16.5;2;17;18;64444.444444444445
2100000.0;43.832055;56.352707;43.4;31.0;6.0;2;2;4;48387.09677419355
2771400.0;44.020584;56.265172;45.7;19.5;10.0;1;8;17;60643.326039387306
3290000.0;43.92299702;56.30242104;78.0;48.0;19.1;3;25;27;42179.48717948718
4335000.0;44.017269;56.264557;68.5;36.8;12.1;2;8;17;63284.67153284672
3950000.0;44.023531;56.267172;60.2;32.5;10.7;2;11;17;65614.61794019933
2770000.0;44.020584;56.265172;45.7;19.5;10.0;1;8;17;60612.691466083146
5400000.0;44.018338;56.263597;81.5;48.4;11.4;3;10;17;66257.66871165644
4500000.0;43.96954191;56.23912359;61.9;36.4;8.8;2;1;16;72697.89983844911
2772500.0;43.86396971;56.35363776;44.0;16.6;12.0;2;11;13;63011.36363636364
6550000.0;43.998584;56.323053;92.0;70.0;10.0;4;3;6;71195.65217391304
2330000.0;44.04356835;56.28641223;43.2;20.0;12.0;1;15;27;53935.18518518518
5450000.0;43.940544;56.311826;88.0;47.0;10.0;3;6;9;61931.818181818184
1990000.0;43.870305;56.22817;46.7;29.3;6.0;2;5;5;42612.41970021413
2270000.0;43.836663;56.335865;52.0;34.0;6.0;2;5;5;43653.846153846156
1800000.0;43.953345;56.319464;46.0;41.0;5.0;3;2;2;39130.434782608696
7500000.0;44.079064;56.301269;101.7;56.3;10.9;3;6;10;73746.31268436578
3850000.0;43.928219;56.332481;79.5;42.0;9.2;3;6;10;48427.67295597484
10900000.0;44.028606;56.323822;130.0;67.0;16.0;4;3;10;83846.15384615384
3300000.0;43.810477;56.362805;69.3;41.0;7.0;3;9;9;47619.04761904762
5890000.0;43.94756;56.227355;86.0;52.0;11.3;3;4;19;68488.37209302325
3620000.0;44.042;56.286807;69.0;35.2;12.0;2;14;17;52463.76811594203
3880000.0;44.079702;56.295865;57.0;31.0;8.0;2;10;10;68070.17543859649
7150000.0;44.079064;56.301269;86.0;41.0;13.0;2;6;9;83139.53488372093
1750000.0;43.98754662;56.31717375;29.1;13.0;11.0;1;2;2;60137.45704467354
4800000.0;44.029944;56.308965;69.0;39.0;10.0;3;2;9;69565.21739130435
4700000.0;43.973288;56.255097;77.0;42.0;12.0;2;16;17;61038.96103896104
2436340.0;43.98274688;56.25963989;39.94;14.67;11.28;1;2;17;61000.0
2070000.0;43.864834;56.250352;43.8;28.0;7.5;2;3;5;47260.27397260274
5953500.0;43.97584317;56.266425;93.08;49.53;8.82;3;8;18;63961.10872367856
1350000.0;43.874967;56.336793;20.4;11.4;5.5;1;3;9;66176.4705882353
2995000.0;43.981642;56.319998;44.3;31.3;5.1;2;3;9;67607.22347629798
2290000.0;43.835019;56.24427;54.0;33.0;8.0;3;1;2;42407.40740740741
6700000.0;43.951342;56.342101;78.0;44.0;12.0;3;12;17;85897.43589743589
1550000.0;43.833133;56.337456;29.7;17.5;6.0;1;1;9;52188.55218855219
8200000.0;43.871922;56.330944;107.0;60.0;18.0;3;4;10;76635.5140186916
3500000.0;44.075417;56.283864;43.3;14.0;14.9;1;13;17;80831.40877598153
2950000.0;43.787336;56.381315;71.0;50.0;6.0;4;2;2;41549.295774647886
2340000.0;43.88261629;56.25636787;46.0;29.0;7.0;2;1;9;50869.565217391304
4300000.0;43.847551;56.258073;88.5;55.2;9.2;4;5;9;48587.57062146893
2649000.0;44.08599;56.282026;48.0;19.0;15.0;1;4;14;55187.5
17500000.0;44.073926;56.289151;240.0;140.0;42.0;5;16;17;72916.66666666667
2291300.0;43.99836552;56.3038439;41.66;15.36;12.09;1;3;18;55000.00000000001
2950000.0;43.980456;56.259158;40.2;19.8;8.7;2;6;10;73383.08457711442
2200000.0;43.84605;56.256303;39.5;21.0;8.0;1;1;10;55696.20253164557
5034000.0;44.017799;56.264057;84.0;50.0;11.0;3;6;17;59928.57142857143
2200000.0;43.94091;56.294556;32.6;16.9;10.0;1;1;9;67484.66257668711
3500000.0;44.08139;56.295715;45.1;18.0;12.5;1;1;17;77605.32150776053
3290000.0;43.857917;56.349634;62.8;44.4;7.1;3;5;9;52388.53503184714
2000000.0;43.886215;56.314713;41.6;29.7;6.2;2;4;5;48076.92307692308
2060000.0;43.950462;56.27641;36.0;18.0;9.0;1;5;10;57222.22222222222
2550000.0;43.796814;56.37824;60.9;43.0;7.2;3;7;9;41871.92118226601
5850000.0;43.994614;56.279012;81.79;41.0;12.0;3;4;10;71524.6362636019
4374980.0;44.017799;56.264057;69.4;36.8;12.1;2;17;17;63040.057636887606
4299700.0;44.018698;56.266052;68.1;32.8;11.0;2;12;17;63138.03230543319
7866000.0;43.98629713;56.3106301;104.88;64.88;18.04;3;14;16;75000.0
2208000.0;43.9751;56.2484;44.0;16.0;13.0;1;9;10;50181.818181818184
2978685.0;44.0456;56.2492;54.0;30.0;8.0;2;13;23;55160.833333333336
2600000.0;43.983295;56.272464;42.1;27.8;6.0;2;1;5;61757.71971496437
5400000.0;43.842946;56.340029;89.5;38.7;15.8;3;8;16;60335.195530726254
3250000.0;43.85515;56.193652;52.9;30.2;10.0;2;1;3;61436.672967863895
4750000.0;44.005986;56.326887;84.6;55.5;9.0;4;2;4;56146.57210401892
3090000.0;44.005986;56.326887;43.0;12.0;18.0;2;14;16;71860.46511627907
3120000.0;44.005986;56.326887;63.9;38.6;9.4;3;3;9;48826.29107981221
2490000.0;44.005986;56.326887;43.2;27.3;7.0;2;9;9;57638.88888888888
3250000.0;43.931184;56.335121;47.0;31.0;7.0;2;2;9;69148.93617021276
4434270.0;44.018698;56.266052;76.1;37.7;13.1;2;13;17;58268.98817345598
1400000.0;44.034562;56.199812;37.6;25.3;12.3;2;1;9;37234.04255319149
2793580.0;43.98274688;56.25963989;42.65;18.28;9.72;1;3;17;65500.11723329426
4090000.0;44.08843703;56.28097362;82.0;44.8;15.0;3;13;14;49878.04878048781
3050000.0;43.924867;56.271308;39.0;20.0;8.0;1;6;10;78205.1282051282
4315300.0;43.867628;56.218441;68.3;39.8;11.5;2;3;17;63181.551976573945
2837660.0;44.017269;56.264557;42.9;19.5;9.2;1;12;17;66145.92074592075
2789690.0;44.018338;56.263597;42.3;19.5;9.6;1;11;17;65950.1182033097
1690000.0;43.842008;56.334837;29.7;18.0;6.0;1;8;9;56902.35690235691
2650000.0;43.8615;56.3137;61.0;46.0;6.0;4;4;5;43442.62295081967
1400000.0;43.846256;56.339733;25.2;15.8;5.7;1;3;3;55555.555555555555
2290000.0;43.98427862;56.29507207;38.7;24.9;6.0;2;1;6;59173.12661498708
1790000.0;43.85515;56.193652;32.1;15.9;9.0;1;2;5;55763.23987538941
1940000.0;43.818688;56.359185;40.0;28.0;6.0;2;5;5;48500.0
2319500.0;43.9751;56.2484;46.0;18.0;14.0;1;2;10;50423.913043478264
2480000.0;43.938038;56.302632;38.0;23.0;8.5;2;3;9;65263.15789473684
3250000.0;44.038245;56.302757;58.7;43.2;5.8;4;5;5;55366.26916524702
3599000.0;43.864223;56.352901;60.0;46.0;6.0;4;1;5;59983.333333333336
5279500.0;43.9751;56.2484;106.0;62.0;13.0;4;7;10;49806.6037735849
3630000.0;43.93758;56.305599;75.0;46.0;7.3;3;5;5;48400.0
3050000.0;43.932908;56.338918;38.4;22.4;7.5;1;12;12;79427.08333333334
4500000.0;43.95642037;56.23817003;60.9;30.0;9.9;2;2;5;73891.62561576355
2850000.0;43.951468;56.300964;40.8;15.8;9.7;1;4;25;69852.94117647059
3376570.0;44.06114043;56.29262407;59.5;27.8;12.8;2;14;25;56749.075630252104
3300000.0;43.81045;56.36281;69.3;41.0;7.0;4;9;9;47619.04761904762
1900000.0;43.88476956;56.27415311;35.4;18.0;9.0;1;7;9;53672.31638418079
3090000.0;43.8493;56.3311;64.0;48.0;6.0;3;3;5;48281.25
1590000.0;43.9585;56.3306;26.0;17.0;5.0;1;5;5;61153.846153846156
6299000.0;43.8542;56.3586;77.0;46.0;10.0;3;10;10;81805.1948051948
4690000.0;44.060496;56.31555;68.0;35.0;12.8;2;5;17;68970.58823529411
9950000.0;44.016128;56.325759;126.0;67.0;16.0;3;3;10;78968.25396825396
2450000.0;43.796796;56.380164;62.0;44.0;7.5;3;8;9;39516.12903225807
2430000.0;44.005986;56.326887;40.0;23.0;6.0;2;1;5;60750.0
3400000.0;43.925919;56.340545;64.0;34.0;12.0;2;13;18;53125.0
2649000.0;44.005986;56.326887;42.3;28.2;5.7;2;1;5;62624.113475177306
6900000.0;44.068895;56.313214;87.5;49.7;14.6;3;15;17;78857.14285714286
2320000.0;43.914529;56.288266;48.6;31.0;7.8;2;3;3;47736.62551440329
2432240.0;43.94579;56.30861;33.6;13.8;7.3;1;8;24;72388.09523809524
2661350.0;43.94579;56.30861;31.5;17.3;6.0;1;22;24;84487.30158730158
2600000.0;43.750317;56.247046;64.8;37.1;10.7;3;3;5;40123.456790123455
2300000.0;43.924042;56.303591;58.0;32.0;9.0;2;17;19;39655.1724137931
4180000.0;43.944281;56.343064;65.0;30.0;9.0;2;8;10;64307.692307692305
2178744.0;43.847434;56.285398;41.0;21.0;8.0;1;12;14;53140.09756097561
2950000.0;43.956795;56.331259;41.0;27.0;5.5;2;5;5;71951.21951219512
5650000.0;43.930447;56.323632;89.7;50.0;21.5;3;14;19;62987.73690078038
2230000.0;43.843167;56.306937;45.6;27.3;7.0;2;1;9;48903.508771929824
2960295.0;43.978785;56.259888;41.99;18.43;9.06;1;16;17;70500.0
2800000.0;43.92203942;56.33491236;39.5;30.7;5.8;1;6;10;70886.07594936709
5380000.0;44.029235;56.30858;75.0;39.0;10.0;2;10;19;71733.33333333333
4280000.0;43.867457;56.228426;72.0;43.0;9.0;3;7;9;59444.444444444445
5380000.0;44.061143;56.283819;82.0;39.0;18.0;2;10;17;65609.75609756098
4900000.0;43.869263;56.331663;83.0;55.0;13.5;3;5;16;59036.14457831325
4303000.0;43.975057;56.248371;86.0;46.0;16.0;3;2;10;50034.88372093023
2291000.0;43.975057;56.248371;46.0;18.0;14.0;1;1;10;49804.34782608696
2186500.0;43.975057;56.248371;44.0;16.0;13.0;1;1;10;49693.181818181816
1950000.0;43.865768;56.229541;32.9;17.0;6.5;1;1;9;59270.516717325234
4718700.0;43.97584317;56.266425;74.14;38.92;11.21;2;4;18;63645.805233342326
2220000.0;43.830141;56.356163;58.7;42.0;6.0;3;4;5;37819.420783645655
4373000.0;43.975057;56.248371;87.0;46.0;16.0;3;1;10;50264.36781609195
3139000.0;43.975057;56.248371;63.0;34.0;13.0;2;8;10;49825.39682539683
3991500.0;43.975057;56.248371;80.0;49.0;13.0;3;1;10;49893.75
5790000.0;44.023674;56.310932;76.0;53.0;9.0;4;9;9;76184.21052631579
2450000.0;43.923782;56.310448;64.0;42.0;6.0;4;2;5;38281.25
3600000.0;43.830851;56.342401;74.8;40.0;14.3;3;2;10;48128.342245989305
3630000.0;43.867493;56.220123;50.0;30.0;10.0;2;8;17;72600.0
3250000.0;43.935298;56.347649;49.3;24.0;13.5;1;1;19;65922.92089249493
2814475.0;43.830851;56.342401;54.0;28.2;14.3;2;10;10;52119.90740740741
4050000.0;43.846949;56.351629;90.0;56.5;12.0;4;3;3;45000.0
1900000.0;43.832297;56.235335;34.7;17.0;8.1;1;1;9;54755.0432276657
4450000.0;43.877222;56.263372;84.4;56.1;8.3;4;8;18;52725.11848341232
2650000.0;43.881794;56.33058;49.0;43.0;6.0;3;2;5;54081.63265306123
4876200.0;43.97584317;56.266425;77.62;41.98;10.82;2;4;18;62821.43777376964
1890000.0;44.024662;56.294846;38.0;29.0;4.0;3;2;2;49736.84210526316
2849000.0;43.833447;56.242824;66.0;45.0;7.0;3;3;3;43166.666666666664
7250000.0;44.061314;56.31597;85.0;56.0;12.0;3;5;17;85294.11764705883
6890000.0;43.935909;56.301189;96.0;50.0;21.0;3;7;10;71770.83333333333
4470000.0;43.855725;56.330944;76.0;48.0;9.0;3;3;5;58815.78947368421
3850000.0;44.048962;56.28226;67.0;43.0;9.0;3;1;9;57462.68656716418
6490000.0;44.065167;56.286413;78.0;48.0;12.0;3;4;10;83205.1282051282
4450000.0;43.918544;56.27397;59.0;48.0;7.0;3;3;9;75423.72881355933
2349000.0;43.953049;56.223807;32.0;16.0;8.0;1;4;10;73406.25
1970000.0;43.987086;56.317203;28.0;19.0;5.0;2;2;2;70357.14285714286
12200000.0;43.998899;56.312005;162.0;84.0;24.0;3;4;4;75308.64197530864
4450000.0;43.912086;56.263607;78.0;55.0;9.0;3;2;5;57051.282051282054
3270000.0;43.889816;56.270181;54.0;36.0;12.0;2;3;9;60555.555555555555
6249000.0;43.926198;56.327186;75.0;40.0;14.0;3;1;10;83320.0
4040000.0;44.009104;56.320033;52.0;39.0;8.0;2;6;9;77692.30769230769
6300000.0;43.8662;56.218116;97.0;50.0;12.0;3;1;19;64948.45360824742
3200000.0;43.845368;56.336034;57.1;36.0;5.5;3;2;5;56042.031523642734
3051000.0;43.82498238;56.36211666;60.0;32.0;12.0;2;4;10;50850.0
4402500.0;43.978067;56.301099;59.0;34.0;11.0;2;12;25;74618.64406779662
3256000.0;43.97653076;56.3004737;44.0;16.0;11.0;1;2;12;74000.0
2678400.0;43.873557;56.34492;43.0;16.0;12.0;1;6;25;62288.37209302326
3612000.0;43.873557;56.34492;60.0;31.0;12.0;2;4;25;60200.0
4058125.0;43.979378;56.261543;65.0;33.0;12.0;2;15;17;62432.692307692305
4790000.0;43.97358841;56.25518061;79.0;46.0;16.0;2;7;17;60632.91139240506
6011676.0;43.97653076;56.3004737;93.0;47.0;13.0;3;2;12;64641.67741935484
5098682.0;43.97653076;56.3004737;72.0;31.0;11.0;2;2;12;70815.02777777778
5086139.0;44.007334;56.323088;68.0;32.0;14.0;2;10;17;74796.16176470589
2436340.0;43.979378;56.261543;40.0;15.0;11.0;1;2;17;60908.5
6281364.0;43.97653076;56.3004737;94.0;47.0;13.0;3;6;12;66823.02127659574
3342200.0;43.978067;56.301099;42.0;20.0;12.0;1;6;25;79576.19047619047
6198030.0;43.97653076;56.3004737;96.0;47.0;13.0;3;2;12;64562.8125
5211802.0;43.97653076;56.3004737;73.0;34.0;12.0;2;2;12;71394.54794520549
3358488.0;44.007334;56.323088;45.0;18.0;10.0;1;12;17;74633.06666666667
1850000.0;43.911223;56.275894;28.6;17.7;6.0;1;4;5;64685.31468531468
2559480.0;43.98274688;56.25963989;38.78;14.67;10.12;1;6;17;66000.0
4000000.0;44.03025;56.316254;60.9;37.8;7.9;3;1;10;65681.44499178982
1390000.0;43.851755;56.224632;25.6;16.0;5.0;1;1;2;54296.875
2890000.0;43.91355;56.291414;60.3;44.1;5.9;4;5;5;47927.031509121065
5350000.0;44.061143;56.283819;79.2;39.0;17.4;2;10;17;67550.50505050505
4895100.0;43.97584317;56.266425;77.62;41.98;10.82;2;5;18;63064.93171862922
3100000.0;43.892718;56.262542;56.0;45.0;6.0;4;2;5;55357.142857142855
1530000.0;43.836986;56.239448;31.0;18.0;6.0;1;3;5;49354.83870967742
2049000.0;43.89085447;56.19293538;53.0;31.0;11.0;2;2;3;38660.377358490565
2150000.0;43.840687;56.305764;41.3;18.0;10.5;1;6;14;52058.11138014528
2550000.0;43.922766;56.284709;39.1;23.8;6.0;2;3;5;65217.391304347824
2650000.0;43.865894;56.357824;62.0;38.0;8.0;2;4;5;42741.93548387097
3193780.0;43.99836552;56.3038439;60.26;33.48;14.24;2;7;18;53000.0
4131400.0;43.99836552;56.3038439;79.45;51.23;10.41;3;9;18;52000.0
5461040.0;43.99836552;56.3038439;105.02;59.83;17.89;3;7;18;52000.0
2192850.0;43.99836552;56.3038439;39.87;15.33;12.67;1;6;18;55000.0
2228600.0;43.99836552;56.3038439;40.52;15.33;13.02;1;4;18;54999.99999999999
4169880.0;43.99836552;56.3038439;80.19;47.84;10.62;3;4;18;52000.0
2450000.0;43.850623;56.260833;39.4;18.0;8.0;1;10;10;62182.74111675127
2600000.0;43.858483;56.218932;40.7;21.4;9.9;1;3;17;63882.06388206388
4914000.0;43.97584317;56.266425;77.62;41.98;10.82;2;9;18;63308.425663488786
4100000.0;44.013757;56.260343;67.0;34.3;12.5;2;5;17;61194.02985074627
4300000.0;43.848467;56.246031;83.0;55.0;10.0;4;5;5;51807.22891566265
2675000.0;43.89074956;56.31613236;55.9;32.3;11.31;2;1;14;47853.309481216456
1880000.0;43.89074956;56.31613236;35.02;15.23;9.01;1;14;14;53683.609366076525
2076000.0;43.81098971;56.36794245;41.2;18.48;9.42;1;14;14;50388.3495145631
2998800.0;44.08604949;56.3001597;44.1;18.8;10.8;1;13;17;68000.0
3385360.0;44.0417291;56.36082373;76.94;40.78;14.1;2;2;7;44000.0
3137600.0;43.99836552;56.3038439;59.2;30.14;11.34;2;10;18;53000.0
2540140.0;44.04882576;56.27544842;48.2;22.9;13.4;2;16;18;52700.0
4200000.0;44.01514;56.319075;61.5;34.9;8.3;2;2;4;68292.68292682926
2800000.0;43.951144;56.300635;34.1;16.2;7.8;1;15;23;82111.43695014663
2240000.0;43.85727193;56.36039306;37.5;18.0;9.0;1;1;5;59733.333333333336
3600000.0;44.025156;56.30877;46.2;27.3;7.8;2;10;10;77922.07792207792
8600000.0;44.03093158;56.31617515;130.0;76.0;20.0;4;3;6;66153.84615384616
4286400.0;43.946312;56.30793;58.93;32.2;8.9;2;12;20;72737.14576616324
5076720.0;43.946312;56.30793;70.6;40.0;9.9;3;19;22;71908.21529745043
5000000.0;43.977215;56.271057;87.5;52.1;7.4;3;5;5;57142.857142857145
2699420.0;43.946312;56.30793;37.0;16.0;8.0;1;11;20;72957.2972972973
2583740.0;43.946312;56.30793;36.3;17.1;7.8;1;8;20;71177.41046831956
11545600.0;43.992925;56.323348;140.8;72.2;15.0;3;2;7;82000.0
4799000.0;43.940266;56.323848;70.0;40.0;14.0;2;10;10;68557.14285714286
2370000.0;43.934427;56.294935;40.0;30.5;6.0;2;5;5;59250.0
4350000.0;43.953464;56.328179;73.3;30.3;26.1;3;3;9;59345.15688949523
2270000.0;43.871041;56.268691;51.0;35.0;6.0;2;2;5;44509.80392156863
5490000.0;43.938864;56.343743;83.0;46.0;10.0;3;5;9;66144.578313253
2595450.0;44.018338;56.263597;42.9;19.3;9.6;1;1;17;60500.0
3650000.0;44.07363;56.29506;63.8;38.0;9.4;3;1;9;57210.03134796239
1990000.0;44.066784;56.287227;27.1;12.5;6.0;1;1;10;73431.73431734317
2800000.0;43.874069;56.346896;44.6;17.9;10.0;1;9;17;62780.26905829596
1800000.0;43.842942;56.290904;29.5;17.3;4.8;1;3;10;61016.94915254237
1635000.0;44.004747;56.29039;31.0;22.0;4.0;1;2;3;52741.93548387097
5900000.0;44.016245;56.262038;92.0;63.0;16.0;3;2;17;64130.434782608696
3200000.0;43.80974;56.367732;58.4;31.7;8.9;2;7;10;54794.520547945205
4200000.0;44.005986;56.326887;68.8;31.7;14.5;2;4;17;61046.51162790698
3990000.0;43.9321;56.343967;79.0;46.0;9.0;3;2;12;50506.329113924054
2900000.0;43.955025;56.232133;50.4;34.5;5.9;2;5;5;57539.682539682544
2750000.0;43.9695978;56.23362303;55.54;30.12;10.67;2;2;14;49513.86388188693
2440000.0;43.883869;56.270826;43.5;23.0;9.0;2;9;9;56091.9540229885
8780000.0;44.002483;56.31265;106.5;56.7;15.1;3;4;7;82441.31455399061
2360000.0;43.95154;56.319664;64.0;48.0;6.0;4;1;2;36875.0
4600000.0;43.925911;56.340545;85.8;51.0;11.1;3;6;18;53613.05361305361
2495000.0;43.929055;56.267527;48.0;28.0;7.0;2;2;9;51979.166666666664
2999999.0;43.9162155;56.16240057;77.0;48.0;12.0;3;5;5;38961.02597402597
2690000.0;43.89074956;56.31613236;56.42;31.93;11.31;2;1;14;47678.12832328961
2761200.0;44.0483483;56.27505392;53.1;25.3;14.1;2;10;10;52000.0
2350000.0;43.923018;56.28301;31.3;16.9;6.0;1;2;5;75079.87220447283
3070000.0;43.830501;56.232303;75.0;57.0;8.0;3;4;5;40933.333333333336
3843000.0;43.87302027;56.34835424;61.0;32.0;11.0;2;16;25;63000.0
1895000.0;43.89074956;56.31613236;35.34;15.85;8.07;1;12;14;53621.95812110922
2200000.0;43.818975;56.338524;37.9;19.2;8.2;1;8;10;58047.49340369393
3032000.0;44.04841726;56.24714035;56.1;37.0;14.1;2;10;26;54046.345811051695
3782000.0;43.99718693;56.2638622;67.0;28.0;21.0;2;20;23;56447.76119402985
1816000.0;43.80299616;56.36173509;33.7;16.3;8.4;1;4;17;53887.24035608308
2350155.0;44.04356835;56.28641223;42.7;19.1;11.6;1;14;27;55038.7587822014
3850000.0;44.045521;56.285923;78.5;19.3;48.0;3;18;27;49044.58598726115
3380000.0;43.899518;56.262707;61.4;36.6;8.2;3;4;9;55048.85993485342
4250000.0;44.066227;56.286677;66.5;38.0;9.0;3;5;10;63909.77443609023
1880000.0;43.95957;56.331014;31.0;22.0;5.0;2;1;5;60645.16129032258
1800000.0;43.886942;56.318516;40.8;28.5;6.0;2;3;4;44117.64705882353
2590000.0;43.920413;56.291718;53.0;34.0;6.0;3;3;5;48867.92452830189
3900000.0;44.023153;56.313833;57.0;25.3;13.7;1;1;9;68421.05263157895
1210000.0;43.784031;56.382347;32.0;22.0;5.5;1;1;2;37812.5
3000000.0;43.948395;56.225713;43.1;18.0;9.5;1;9;10;69605.56844547564
3580000.0;43.840643;56.237787;53.1;31.4;10.3;2;1;10;67419.96233521657
2163000.0;43.83780061;56.34113717;37.3;16.3;8.8;1;4;13;57989.27613941019
4300000.0;43.909462;56.327521;96.0;65.0;9.0;4;2;5;44791.666666666664
5000000.0;43.884813;56.335371;91.1;63.8;16.0;4;1;5;54884.74204171241
4999000.0;43.916577;56.343014;79.0;50.0;13.0;3;6;10;63278.48101265823
3000000.0;43.85992381;56.35348139;46.3;28.0;7.5;2;3;9;64794.81641468683
1570000.0;43.828578;56.241199;36.0;25.0;5.0;2;2;3;43611.11111111111
2140000.0;43.866604;56.266152;38.0;21.9;5.8;2;6;9;56315.78947368421
4290000.0;44.000435;56.307117;52.0;17.0;23.1;1;10;19;82500.0
7000000.0;43.978785;56.313234;125.0;85.0;17.0;4;4;9;56000.0
1820000.0;44.010253;56.291983;26.0;15.3;4.5;1;2;3;70000.0
2990000.0;44.058098;56.299391;45.3;28.0;7.0;2;4;9;66004.41501103753
11500000.0;44.033978;56.323438;154.1;96.3;16.8;4;5;9;74626.86567164179
3650000.0;43.858133;56.260418;61.4;38.3;7.8;2;8;14;59446.25407166124
4550000.0;43.986978;56.315241;73.0;48.5;10.0;4;1;2;62328.767123287675
2940000.0;43.976917;56.270096;47.6;33.7;5.9;2;2;4;61764.70588235294
3560000.0;44.067862;56.299726;45.0;29.0;7.2;2;7;9;79111.11111111111
9200000.0;43.862858;56.351081;112.0;50.8;14.0;3;10;10;82142.85714285714
3500000.0;43.801889;56.367801;95.0;60.0;9.0;4;3;9;36842.10526315789
5250000.0;44.075462;56.284464;90.4;49.6;12.0;3;12;17;58075.22123893805
1350000.0;43.917511;56.162241;31.6;16.6;7.0;1;3;5;42721.51898734177
1855000.0;44.04707287;56.2752671;36.3;10.7;16.2;1;2;18;51101.928374655654
7899999.0;44.060236;56.319489;134.0;67.0;23.7;4;4;6;58955.21641791045
2950000.0;43.840777;56.33057;70.4;55.8;7.0;3;3;3;41903.40909090909
6380000.0;44.020045;56.317587;75.0;45.0;9.0;3;4;8;85066.66666666667
2250000.0;43.956058;56.330171;31.3;20.0;5.3;2;5;5;71884.9840255591
2241900.0;43.99341;56.302423;42.3;15.1;11.4;1;14;18;53000.0
2850000.0;43.831009;56.35732;60.0;30.0;7.5;2;5;9;47500.0
3100000.0;43.978884;56.301104;41.5;27.0;5.6;2;8;9;74698.7951807229
5000000.0;43.930097;56.3252;76.3;43.1;14.8;2;13;18;65530.79947575361
3850000.0;44.018338;56.263597;61.0;32.5;11.0;2;7;17;63114.75409836065
4260000.0;44.018338;56.263597;69.0;36.8;12.0;2;7;17;61739.13043478261
3380000.0;43.881206;56.335871;69.3;45.0;7.0;3;4;5;48773.44877344878
2450000.0;43.91419581;56.26638403;49.0;23.9;9.0;1;2;5;50000.0
9027000.0;43.985733;56.315912;106.2;61.5;14.9;3;4;6;85000.0
5200000.0;44.080331;56.2827;84.5;42.8;12.6;2;2;5;61538.46153846154
7945000.0;43.998177;56.314257;92.4;39.0;18.9;2;12;12;85984.84848484848
1750000.0;43.980411;56.260633;32.0;22.0;4.5;2;2;2;54687.5
5400000.0;43.924881;56.341683;74.0;38.4;12.4;3;14;14;72972.97297297297
2199000.0;43.8548;56.33324;41.0;28.0;6.8;2;1;5;53634.14634146341
2620000.0;43.839502;56.328214;62.0;45.0;6.0;3;5;6;42258.06451612903
3150000.0;43.815615;56.363858;57.3;36.7;7.1;3;4;9;54973.8219895288
2750000.0;43.980124;56.258563;45.7;19.7;12.3;1;2;18;60175.05470459518
2600000.0;43.864301;56.260467;47.6;30.0;6.0;2;2;5;54621.8487394958
5900000.0;44.030187;56.312879;78.0;39.2;18.0;2;13;18;75641.02564102564
8552000.0;43.990221;56.319664;100.0;55.0;14.0;3;2;6;85520.0
9200000.0;44.031768;56.322674;115.0;62.0;16.0;3;2;7;80000.0
2700000.0;43.847847;56.361474;58.6;42.0;6.0;4;1;5;46075.08532423208
1700000.0;43.842376;56.291688;29.3;19.0;5.0;1;3;9;58020.477815699654
6250000.0;44.06347;56.316284;82.0;47.0;12.0;3;15;17;76219.51219512195
2270000.0;43.811959;56.367093;43.5;18.0;10.5;1;5;14;52183.90804597701
4600000.0;44.08096;56.285998;66.0;42.0;10.0;3;8;10;69696.9696969697
5999999.0;43.842188;56.237837;75.0;39.0;17.0;2;10;17;79999.98666666666
2100000.0;43.818328;56.358915;51.3;34.8;6.0;2;5;5;40935.67251461989
4003920.0;44.018338;56.263597;60.3;32.5;10.7;2;14;17;66400.0
4382560.0;44.018338;56.263597;68.8;36.8;12.1;2;14;17;63700.0
4431770.0;44.018338;56.263597;68.4;36.8;12.1;2;17;17;64791.95906432748
5386850.0;44.018338;56.263597;81.9;48.4;11.7;3;2;17;65773.50427350427
4102870.0;44.013883;56.262073;69.2;36.5;11.7;2;1;17;59290.0289017341
4420680.0;44.020584;56.265172;74.8;37.7;13.1;2;12;17;59100.0
4285410.0;44.020584;56.265172;67.7;32.8;11.0;2;9;17;63300.0
4269630.0;44.019614;56.265652;69.9;32.8;11.5;2;2;17;61081.974248927036
4364470.0;44.017269;56.264557;68.8;36.8;12.1;2;11;17;63437.063953488374
3849100.0;44.018338;56.263597;61.0;32.5;10.7;2;2;17;63100.0
4062210.0;44.017799;56.264057;69.5;36.8;12.1;2;1;17;58449.06474820144
4034320.0;44.017269;56.264557;60.6;32.5;10.7;2;16;17;66572.93729372937
4301470.0;44.018698;56.266052;68.4;32.8;11.0;2;9;17;62886.98830409356
